CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
3,45,Reputation,22625,1,2496,0,4069,11655,183
2,45,Reputation,22625,5,2496,0,4069,11663,183
2,45,Reputation,22625,23,2496,0,4069,11747,183
1,45,Reputation,22625,4,2496,0,4069,11992,183
3,45,Reputation,22625,16,2496,0,4069,12532,183
0,45,Reputation,22625,4,2496,0,4069,12591,183
1,45,Reputation,22625,4,2496,169,4069,12663,183
0,45,Reputation,22625,10,2496,0,4069,12855,183
2,45,Reputation,22625,1,2496,0,4069,13013,183
4,45,Reputation,22625,6,2496,0,4069,13020,183
0,45,Reputation,22625,9,2496,0,4069,13074,183
4,45,Reputation,22625,1,2496,202,4069,13146,183
7,45,Reputation,22625,19,2496,507,4069,13148,183
3,45,Reputation,22625,2,2496,0,4069,13234,183
3,45,Reputation,22625,8,2496,0,4069,13360,183
3,45,Reputation,22625,2,2496,0,4069,13401,183
6,45,Reputation,22625,12,2496,0,4069,13402,183
3,45,Reputation,22625,10,2496,0,4069,13425,183
0,45,Reputation,22625,4,2496,0,4069,13575,183
1,45,Reputation,22625,1,2496,0,4069,13603,183
0,45,Reputation,22625,5,2496,0,4069,13604,183
0,45,Reputation,22625,1,2496,0,4069,13611,183
0,45,Reputation,22625,5,2496,0,4069,13669,183
0,45,Reputation,22625,6,2496,0,4069,13749,183
0,45,Reputation,22625,3,2496,0,4069,13753,183
0,45,Reputation,22625,1,2496,0,4069,13787,183
4,45,Reputation,22625,1,2496,0,4069,13790,183
0,45,Reputation,22625,1,2496,0,4069,13793,183
0,45,Reputation,22625,4,2496,0,4069,13830,183
0,45,Reputation,22625,4,2496,0,4069,13838,183
0,45,Reputation,22625,3,2496,0,4069,13879,183
2,45,Reputation,22625,4,2496,0,4069,13882,183
3,45,Reputation,22625,17,2496,437,4069,14067,183
2,45,Reputation,22625,5,2496,0,4069,14141,183
2,45,Reputation,22625,13,2496,0,4069,14148,183
1,45,Reputation,22625,7,2496,0,4069,14171,183
0,45,Reputation,22625,3,2496,0,4069,14452,183
0,45,Reputation,22625,24,2496,0,4069,14502,183
1,45,Reputation,22625,1,2496,0,4069,14537,183
2,45,Reputation,22625,5,2496,0,4069,14576,183
0,45,Reputation,22625,4,2496,0,4069,14969,183
3,45,Reputation,22625,37,2496,0,4069,15006,183
0,45,Reputation,22625,7,2496,0,4069,15089,183
0,45,Reputation,22625,4,2496,0,4069,15245,183
0,45,Reputation,22625,3,2496,0,4069,15355,183
3,45,Reputation,22625,2,2496,0,4069,15453,183
0,45,Reputation,22625,7,2496,0,4069,15571,183
0,45,Reputation,22625,2,2496,0,4069,15573,183
0,45,Reputation,22625,0,2496,0,4069,15785,183
1,45,Reputation,22625,5,2496,0,4069,15787,183
2,45,Reputation,22625,5,2496,0,4069,15821,183
1,45,Reputation,22625,6,2496,0,4069,15876,183
1,45,Reputation,22625,5,2496,0,4069,15877,183
0,45,Reputation,22625,3,2496,0,4069,15903,183
0,45,Reputation,22625,3,2496,0,4069,15906,183
3,45,Reputation,22625,25,2496,0,4069,15960,183
1,45,Reputation,22625,2,2496,0,4069,16025,183
0,45,Reputation,22625,1,2496,0,4069,16033,183
0,45,Reputation,22625,1,2496,0,4069,16093,183
4,45,Reputation,22625,2,2496,0,4069,16096,183
0,45,Reputation,22625,1,2496,0,4069,16187,183
0,45,Reputation,22625,9,2496,0,4069,16190,183
2,45,Reputation,22625,1,2496,0,4069,16257,183
0,45,Reputation,22625,7,2496,666,4069,16262,183
1,45,Reputation,22625,1,2496,0,4069,16378,183
0,45,Reputation,22625,0,2496,0,4069,16382,183
0,45,Reputation,22625,4,2496,0,4069,16383,183
2,45,Reputation,22625,3,2496,0,4069,16434,183
1,45,Reputation,22625,2,2496,0,4069,16442,183
5,45,Reputation,22625,8,2496,507,4069,16454,183
4,45,Reputation,22625,4,2496,0,4069,16510,183
0,45,Reputation,22625,8,2496,0,4069,16570,183
2,45,Reputation,22625,0,2496,0,4069,16577,183
0,45,Reputation,22625,1,2496,0,4069,16582,183
0,45,Reputation,22625,16,2496,727,4069,16631,183
0,45,Reputation,22625,2,2496,0,4069,16642,183
3,45,Reputation,22625,7,2496,767,4069,16646,183
3,45,Reputation,22625,21,2496,0,4069,16695,183
0,45,Reputation,22625,2,2496,105,4069,16698,183
0,45,Reputation,22625,6,2496,0,4069,16766,183
0,45,Reputation,22625,1,2496,0,4069,16772,183
1,45,Reputation,22625,3,2496,0,4069,16826,183
0,45,Reputation,22625,1,2496,0,4069,16880,183
2,45,Reputation,22625,2,2496,0,4069,16929,183
1,45,Reputation,22625,0,2496,0,4069,16973,183
0,45,Reputation,22625,7,2496,0,4069,16980,183
0,45,Reputation,22625,0,2496,0,4069,17062,183
3,45,Reputation,22625,5,2496,0,4069,17168,183
0,45,Reputation,22625,2,2496,0,4069,17172,183
1,45,Reputation,22625,3,2496,0,4069,17262,183
1,45,Reputation,22625,7,2496,0,4069,17348,183
3,45,Reputation,22625,6,2496,0,4069,17353,183
2,45,Reputation,22625,2,2496,0,4069,17355,183
0,45,Reputation,22625,1,2496,0,4069,17358,183
0,45,Reputation,22625,1,2496,0,4069,17541,183
4,45,Reputation,22625,4,2496,0,4069,17544,183
0,45,Reputation,22625,3,2496,0,4069,17553,183
0,45,Reputation,22625,4,2496,0,4069,17647,183
1,45,Reputation,22625,4,2496,0,4069,18120,183
1,45,Reputation,22625,5,2496,0,4069,18753,183
5,45,Reputation,22625,4,2496,4610,4069,19729,183
0,45,Reputation,22625,6,2496,0,4069,19740,183
0,45,Reputation,22625,4,2496,0,4069,19791,183
0,45,Reputation,22625,1,2496,0,4069,19847,183
2,45,Reputation,22625,4,2496,0,4069,19853,183
0,45,Reputation,22625,5,2496,526,4069,20093,183
0,45,Reputation,22625,2,2496,0,4069,20951,183
0,45,Reputation,22625,1,2496,0,4069,20958,183
0,45,Reputation,22625,1,2496,0,4069,21085,183
2,45,Reputation,22625,1,2496,0,4069,24679,183
2,45,Reputation,22625,1,2496,0,4069,25512,183
0,45,Reputation,22625,2,2496,0,4069,25822,183
0,45,Reputation,22625,1,2496,0,4069,26159,183
1,45,Reputation,22625,4,2496,0,4069,26160,183
1,45,Reputation,22625,1,2496,0,4069,26399,183
0,45,Reputation,22625,1,2496,0,4069,26941,183
1,45,Reputation,22625,6,2496,0,4069,26944,183
1,45,Reputation,22625,4,2496,0,4069,27218,183
2,45,Reputation,22625,2,2496,0,4069,27376,183
8,45,Reputation,22625,6,2496,0,4069,27611,183
5,45,Reputation,22625,4,2496,0,4069,28507,183
1,45,Reputation,22625,2,2496,0,4069,28508,183
1,45,Reputation,22625,5,2496,0,4069,28584,183
0,45,Reputation,22625,3,2496,0,4069,28585,183
0,45,Reputation,22625,1,2496,0,4069,29056,183
3,45,Reputation,22625,14,2496,0,4069,29475,183
1,45,Reputation,22625,11,2496,0,4069,29523,183
2,45,Reputation,22625,8,2496,381,4069,30294,183
2,45,Reputation,22625,8,2496,0,4069,30297,183
12,45,Reputation,22625,13,2496,7307,4069,30303,183
1,45,Reputation,22625,2,2496,0,4069,30349,183
5,45,Reputation,22625,5,2496,0,4069,30499,183
0,45,Reputation,22625,5,2496,0,4069,30503,183
2,45,Reputation,22625,3,2496,0,4069,30567,183
0,45,Reputation,22625,1,2496,0,4069,30568,183
0,45,Reputation,22625,1,2496,0,4069,30570,183
0,45,Reputation,22625,2,2496,0,4069,30571,183
3,45,Reputation,22625,2,2496,0,4069,30608,183
0,45,Reputation,22625,5,2496,0,4069,30730,183
0,45,Reputation,22625,1,2496,0,4069,30733,183
0,45,Reputation,22625,4,2496,221,4069,30736,183
0,45,Reputation,22625,1,2496,1393,4069,30790,183
0,45,Reputation,22625,2,2496,0,4069,30791,183
0,45,Reputation,22625,1,2496,0,4069,30843,183
0,45,Reputation,22625,1,2496,0,4069,30853,183
0,45,Reputation,22625,1,2496,0,4069,30920,183
1,45,Reputation,22625,18,2496,0,4069,30981,183
1,45,Reputation,22625,6,2496,0,4069,31337,183
1,45,Reputation,22625,3,2496,0,4069,31460,183
6,45,Reputation,22625,34,2496,0,4069,31615,183
0,45,Reputation,22625,3,2496,0,4069,34129,183
1,45,Reputation,22625,2,2496,0,4069,34749,183
3,45,Reputation,22625,6,2496,0,4069,34922,183
2,45,Reputation,22625,6,2496,0,4069,34923,183
1,45,Reputation,22625,2,2496,0,4069,35650,183
0,45,Reputation,22625,3,2496,0,4069,37459,183
1,45,Reputation,22625,3,2496,0,4069,37567,183
0,45,Reputation,22625,10,2496,0,4069,38007,183
1,45,Reputation,22625,11,2496,0,4069,43272,183
0,45,Reputation,22625,0,2496,0,4069,43993,183
0,45,Reputation,22625,1,2496,0,4069,50218,183
0,45,Reputation,22625,5,2496,0,4069,50854,183
2,45,Reputation,22625,7,2496,420,4069,55929,183
0,45,Reputation,22625,8,2496,0,4069,55932,183
1,45,Reputation,22625,2,2496,328,4069,55990,183
0,45,Reputation,22625,2,2496,0,4069,56208,183
0,45,Reputation,22625,2,2496,0,4069,56252,183
3,45,Reputation,22625,1,2496,0,4069,56453,183
3,45,Reputation,22625,4,2496,0,4069,56460,183
1,45,Reputation,22625,4,2496,422,4069,56747,183
2,45,Reputation,22625,2,2496,0,4069,56750,183
2,45,Reputation,22625,2,2496,0,4069,56845,183
0,45,Reputation,22625,1,2496,0,4069,56849,183
0,45,Reputation,22625,1,2496,0,4069,57057,183
3,45,Reputation,22625,1,2496,0,4069,57059,183
0,45,Reputation,22625,1,2496,0,4069,57062,183
0,45,Reputation,22625,0,2496,0,4069,57065,183
0,45,Reputation,22625,1,2496,0,4069,57164,183
0,45,Reputation,22625,4,2496,0,4069,57183,183
1,45,Reputation,22625,1,2496,0,4069,57185,183
0,45,Reputation,22625,1,2496,0,4069,57432,183
2,45,Reputation,22625,4,2496,0,4069,57433,183
2,45,Reputation,22625,1,2496,0,4069,57435,183
2,45,Reputation,22625,1,2496,281,4069,57650,183
0,45,Reputation,22625,1,2496,0,4069,58247,183
0,45,Reputation,22625,1,2496,0,4069,58629,183
0,45,Reputation,22625,1,2496,0,4069,58699,183
1,45,Reputation,22625,2,2496,64,4069,58758,183
0,45,Reputation,22625,1,2496,0,4069,58760,183
0,45,Reputation,22625,2,2496,0,4069,58762,183
3,45,Reputation,22625,3,2496,0,4069,58763,183
2,45,Reputation,22625,9,2496,2569,4069,58765,183
0,45,Reputation,22625,10,2496,0,4069,58766,183
0,45,Reputation,22625,1,2496,0,4069,58770,183
5,45,Reputation,22625,15,2496,0,4069,59173,183
0,45,Reputation,22625,1,2496,0,4069,59199,183
0,45,Reputation,22625,2,2496,0,4069,59256,183
0,45,Reputation,22625,1,2496,0,4069,59352,183
0,45,Reputation,22625,1,2496,0,4069,59378,183
4,45,Reputation,22625,3,2496,0,4069,60636,183
0,45,Reputation,22625,9,2496,0,4069,61020,183
1,45,Reputation,22625,3,2496,0,4069,61042,183
0,45,Reputation,22625,3,2496,0,4069,61415,183
1,45,Reputation,22625,2,2496,0,4069,61726,183
7,45,Reputation,22625,10,2496,499,4069,61809,183
10,45,Reputation,22625,2,2496,0,4069,61857,183
2,45,Reputation,22625,2,2496,0,4069,62443,183
7,45,Reputation,22625,6,2496,640,4069,62795,183
1,45,Reputation,22625,4,2496,0,4069,62813,183
3,45,Reputation,22625,0,2496,0,4069,62942,183
0,45,Reputation,22625,7,2496,0,4069,63097,183
0,45,Reputation,22625,2,2496,0,4069,63100,183
0,45,Reputation,22625,1,2496,0,4069,63142,183
0,45,Reputation,22625,1,2496,0,4069,63148,183
3,45,Reputation,22625,4,2496,86,4069,63194,183
0,45,Reputation,22625,9,2496,215,4069,63386,183
0,45,Reputation,22625,5,2496,172,4069,63389,183
1,45,Reputation,22625,2,2496,0,4069,63509,183
0,45,Reputation,22625,4,2496,0,4069,63719,183
0,45,Reputation,22625,1,2496,0,4069,63743,183
0,45,Reputation,22625,3,2496,0,4069,63766,183
0,45,Reputation,22625,1,2496,0,4069,63770,183
1,45,Reputation,22625,3,2496,0,4069,64291,183
8,45,Reputation,22625,4,2496,0,4069,64329,183
0,45,Reputation,22625,3,2496,0,4069,64349,183
0,45,Reputation,22625,1,2496,0,4069,64446,183
2,45,Reputation,22625,3,2496,0,4069,65377,183
0,45,Reputation,22625,3,2496,0,4069,65495,183
7,45,Reputation,22625,1,2496,0,4069,65500,183
2,45,Reputation,22625,1,2496,0,4069,65628,183
0,45,Reputation,22625,1,2496,0,4069,65792,183
0,45,Reputation,22625,2,2496,0,4069,65793,183
1,45,Reputation,22625,1,2496,0,4069,66202,183
0,45,Reputation,22625,1,2496,0,4069,66203,183
0,45,Reputation,22625,1,2496,0,4069,66205,183
0,45,Reputation,22625,2,2496,0,4069,66207,183
3,45,Reputation,22625,1,2496,0,4069,66208,183
0,45,Reputation,22625,3,2496,0,4069,66553,183
3,45,Reputation,22625,3,2496,227,4069,67113,183
0,45,Reputation,22625,2,2496,0,4069,70129,183
1,45,Reputation,22625,1,2496,0,4069,70965,183
0,45,Reputation,22625,4,2496,0,4069,71384,183
8,45,Reputation,22625,5,2496,0,4069,71536,183
1,45,Reputation,22625,4,2496,604,4069,71777,183
10,45,Reputation,22625,3,2496,0,4069,71778,183
7,45,Reputation,22625,9,2496,0,4069,71963,183
0,45,Reputation,22625,2,2496,189,4069,72391,183
0,45,Reputation,22625,4,2496,1603,4069,72400,183
1,45,Reputation,22625,6,2496,0,4069,72401,183
0,45,Reputation,22625,4,2496,76,4069,72402,183
0,45,Reputation,22625,4,2496,0,4069,72420,183
0,45,Reputation,22625,3,2496,0,4069,72773,183
0,45,Reputation,22625,3,2496,0,4069,72801,183
5,45,Reputation,22625,41,2496,0,4069,79293,183
0,45,Reputation,22625,2,2496,0,4069,82435,183
1,45,Reputation,22625,3,2496,126,4069,85690,183
0,45,Reputation,22625,3,2496,0,4069,85705,183
0,45,Reputation,22625,2,2496,0,4069,87639,183
0,45,Reputation,22625,7,2496,0,4069,89559,183
0,45,Reputation,22625,4,2496,0,4069,89979,183
1,45,Reputation,22625,3,2496,0,4069,90374,183
0,45,Reputation,22625,6,2496,0,4069,92086,183
0,45,Reputation,22625,3,2496,0,4069,92190,183
1,45,Reputation,22625,0,2496,0,4069,94644,183
0,45,Reputation,22625,1,2496,0,4069,94646,183
5,45,Reputation,22625,2,2496,0,4069,100128,183
0,45,Reputation,22625,0,2496,0,4069,106316,183
3,45,Reputation,22625,4,2496,61,4069,110534,183
0,45,Reputation,22625,1,2496,0,4069,110641,183
2,45,Reputation,22625,8,2496,0,4069,111825,183
1,45,Reputation,22625,1,2496,0,4069,112257,183
0,82,Reputation,44152,1,2156,0,7357,1190,686
0,82,Reputation,44152,1,2156,0,7357,1191,686
0,82,Reputation,44152,0,2156,0,7357,1192,686
1,82,Reputation,44152,1,2156,0,7357,1193,686
0,82,Reputation,44152,3,2156,0,7357,1225,686
3,82,Reputation,44152,9,2156,0,7357,2716,686
0,82,Reputation,44152,2,2156,0,7357,5624,686
2,82,Reputation,44152,6,2156,0,7357,5625,686
1,82,Reputation,44152,3,2156,0,7357,5723,686
2,82,Reputation,44152,10,2156,0,7357,5751,686
1,82,Reputation,44152,6,2156,0,7357,5752,686
1,82,Reputation,44152,2,2156,0,7357,5784,686
3,82,Reputation,44152,0,2156,0,7357,5835,686
3,82,Reputation,44152,4,2156,0,7357,6082,686
1,82,Reputation,44152,1,2156,0,7357,6202,686
1,82,Reputation,44152,0,2156,0,7357,6213,686
1,82,Reputation,44152,5,2156,0,7357,6617,686
1,82,Reputation,44152,17,2156,0,7357,6938,686
0,82,Reputation,44152,7,2156,290,7357,7053,686
1,82,Reputation,44152,1,2156,0,7357,7289,686
1,82,Reputation,44152,4,2156,0,7357,7539,686
1,82,Reputation,44152,0,2156,0,7357,7541,686
1,82,Reputation,44152,2,2156,0,7357,7643,686
0,82,Reputation,44152,1,2156,0,7357,7783,686
0,82,Reputation,44152,10,2156,251,7357,7785,686
0,82,Reputation,44152,2,2156,0,7357,7875,686
3,82,Reputation,44152,2,2156,0,7357,7913,686
12,82,Reputation,44152,7,2156,0,7357,7938,686
0,82,Reputation,44152,2,2156,0,7357,8066,686
1,82,Reputation,44152,6,2156,0,7357,8067,686
0,82,Reputation,44152,2,2156,0,7357,8258,686
4,82,Reputation,44152,18,2156,0,7357,8312,686
0,82,Reputation,44152,2,2156,0,7357,8402,686
3,82,Reputation,44152,4,2156,0,7357,8403,686
2,82,Reputation,44152,6,2156,0,7357,8539,686
1,82,Reputation,44152,2,2156,0,7357,8540,686
1,82,Reputation,44152,6,2156,0,7357,8560,686
5,82,Reputation,44152,2,2156,0,7357,8621,686
3,82,Reputation,44152,3,2156,0,7357,8719,686
0,82,Reputation,44152,0,2156,0,7357,8720,686
2,82,Reputation,44152,12,2156,0,7357,9005,686
2,82,Reputation,44152,1,2156,0,7357,9070,686
4,82,Reputation,44152,2,2156,0,7357,9231,686
1,82,Reputation,44152,3,2156,0,7357,9632,686
0,82,Reputation,44152,1,2156,0,7357,9633,686
0,82,Reputation,44152,1,2156,0,7357,10504,686
0,82,Reputation,44152,5,2156,0,7357,10761,686
1,82,Reputation,44152,11,2156,0,7357,11320,686
0,82,Reputation,44152,11,2156,0,7357,11321,686
0,82,Reputation,44152,3,2156,82,7357,12105,686
0,82,Reputation,44152,0,2156,0,7357,12106,686
2,82,Reputation,44152,2,2156,0,7357,12126,686
0,82,Reputation,44152,10,2156,0,7357,12166,686
4,82,Reputation,44152,2,2156,0,7357,12218,686
0,82,Reputation,44152,1,2156,0,7357,12278,686
0,82,Reputation,44152,5,2156,0,7357,12279,686
0,82,Reputation,44152,6,2156,0,7357,12280,686
0,82,Reputation,44152,0,2156,0,7357,12340,686
5,82,Reputation,44152,3,2156,0,7357,12366,686
1,82,Reputation,44152,1,2156,0,7357,12367,686
1,82,Reputation,44152,2,2156,0,7357,12436,686
2,82,Reputation,44152,106,2156,0,7357,12745,686
0,82,Reputation,44152,7,2156,0,7357,12760,686
5,82,Reputation,44152,4,2156,0,7357,12833,686
2,82,Reputation,44152,4,2156,0,7357,12834,686
0,82,Reputation,44152,0,2156,0,7357,13295,686
0,82,Reputation,44152,3,2156,1395,7357,13334,686
0,82,Reputation,44152,1,2156,0,7357,13350,686
1,82,Reputation,44152,2,2156,0,7357,13364,686
0,82,Reputation,44152,0,2156,0,7357,13519,686
0,82,Reputation,44152,2,2156,0,7357,13580,686
9,82,Reputation,44152,5,2156,0,7357,13644,686
0,82,Reputation,44152,1,2156,0,7357,13645,686
0,82,Reputation,44152,0,2156,0,7357,13684,686
0,82,Reputation,44152,6,2156,0,7357,13710,686
0,82,Reputation,44152,2,2156,0,7357,13818,686
1,82,Reputation,44152,2,2156,0,7357,13865,686
1,82,Reputation,44152,14,2156,0,7357,14239,686
1,82,Reputation,44152,3,2156,0,7357,14242,686
6,82,Reputation,44152,2,2156,674,7357,14374,686
6,82,Reputation,44152,4,2156,0,7357,14378,686
3,82,Reputation,44152,5,2156,0,7357,14510,686
2,82,Reputation,44152,3,2156,0,7357,14579,686
1,82,Reputation,44152,3,2156,0,7357,14623,686
0,82,Reputation,44152,1,2156,0,7357,14648,686
1,82,Reputation,44152,2,2156,0,7357,14815,686
0,82,Reputation,44152,1,2156,0,7357,14816,686
1,82,Reputation,44152,0,2156,0,7357,14939,686
2,82,Reputation,44152,2,2156,0,7357,14968,686
3,82,Reputation,44152,2,2156,0,7357,15016,686
1,82,Reputation,44152,0,2156,0,7357,15106,686
0,82,Reputation,44152,1,2156,0,7357,15128,686
5,82,Reputation,44152,4,2156,0,7357,15175,686
2,82,Reputation,44152,0,2156,0,7357,15397,686
3,82,Reputation,44152,11,2156,0,7357,15430,686
1,82,Reputation,44152,6,2156,0,7357,15503,686
0,82,Reputation,44152,5,2156,0,7357,15533,686
2,82,Reputation,44152,2,2156,0,7357,15604,686
0,82,Reputation,44152,1,2156,0,7357,15605,686
2,82,Reputation,44152,1,2156,0,7357,15619,686
0,82,Reputation,44152,1,2156,0,7357,15620,686
3,82,Reputation,44152,3,2156,0,7357,15643,686
0,82,Reputation,44152,3,2156,0,7357,15680,686
1,82,Reputation,44152,1,2156,0,7357,15718,686
4,82,Reputation,44152,1,2156,0,7357,15733,686
0,82,Reputation,44152,3,2156,0,7357,15964,686
2,82,Reputation,44152,3,2156,0,7357,16102,686
2,82,Reputation,44152,3,2156,0,7357,16197,686
0,82,Reputation,44152,1,2156,0,7357,16248,686
0,82,Reputation,44152,5,2156,0,7357,16275,686
0,82,Reputation,44152,1,2156,0,7357,16339,686
1,82,Reputation,44152,2,2156,0,7357,16341,686
4,82,Reputation,44152,2,2156,0,7357,16353,686
0,82,Reputation,44152,5,2156,0,7357,16359,686
0,82,Reputation,44152,0,2156,0,7357,16417,686
3,82,Reputation,44152,1,2156,0,7357,16462,686
2,82,Reputation,44152,4,2156,0,7357,16568,686
4,82,Reputation,44152,1,2156,0,7357,16569,686
0,82,Reputation,44152,1,2156,0,7357,16571,686
3,82,Reputation,44152,3,2156,0,7357,16622,686
1,82,Reputation,44152,2,2156,0,7357,16624,686
0,82,Reputation,44152,9,2156,0,7357,16652,686
3,82,Reputation,44152,3,2156,0,7357,16670,686
0,82,Reputation,44152,0,2156,0,7357,16705,686
1,82,Reputation,44152,3,2156,0,7357,16728,686
0,82,Reputation,44152,1,2156,0,7357,16730,686
10,82,Reputation,44152,6,2156,0,7357,16784,686
0,82,Reputation,44152,2,2156,0,7357,16786,686
0,82,Reputation,44152,2,2156,0,7357,16787,686
2,82,Reputation,44152,5,2156,0,7357,16832,686
2,82,Reputation,44152,1,2156,0,7357,16964,686
1,82,Reputation,44152,4,2156,0,7357,16991,686
1,82,Reputation,44152,3,2156,0,7357,17071,686
5,82,Reputation,44152,6,2156,0,7357,17120,686
5,82,Reputation,44152,4,2156,0,7357,17180,686
0,82,Reputation,44152,2,2156,0,7357,17181,686
1,82,Reputation,44152,2,2156,0,7357,17363,686
0,82,Reputation,44152,0,2156,0,7357,17364,686
3,82,Reputation,44152,22,2156,0,7357,17397,686
0,82,Reputation,44152,1,2156,0,7357,17442,686
2,82,Reputation,44152,3,2156,0,7357,17443,686
0,82,Reputation,44152,1,2156,0,7357,17499,686
0,82,Reputation,44152,1,2156,0,7357,17500,686
2,82,Reputation,44152,11,2156,0,7357,17568,686
5,82,Reputation,44152,6,2156,0,7357,17569,686
6,82,Reputation,44152,4,2156,0,7357,17642,686
4,82,Reputation,44152,1,2156,0,7357,17650,686
0,82,Reputation,44152,3,2156,0,7357,17651,686
6,82,Reputation,44152,2,2156,0,7357,17653,686
3,82,Reputation,44152,1,2156,0,7357,17703,686
1,82,Reputation,44152,2,2156,0,7357,17749,686
1,82,Reputation,44152,1,2156,0,7357,17751,686
5,82,Reputation,44152,0,2156,0,7357,17762,686
10,82,Reputation,44152,1,2156,0,7357,17775,686
4,82,Reputation,44152,1,2156,0,7357,17799,686
2,82,Reputation,44152,1,2156,0,7357,17879,686
6,82,Reputation,44152,3,2156,0,7357,18065,686
2,82,Reputation,44152,11,2156,0,7357,18074,686
2,82,Reputation,44152,2,2156,0,7357,18329,686
2,82,Reputation,44152,3,2156,0,7357,18452,686
0,82,Reputation,44152,2,2156,0,7357,18501,686
0,82,Reputation,44152,9,2156,0,7357,18517,686
6,82,Reputation,44152,6,2156,0,7357,18597,686
3,82,Reputation,44152,4,2156,0,7357,18702,686
0,82,Reputation,44152,4,2156,0,7357,18795,686
2,82,Reputation,44152,0,2156,0,7357,18878,686
3,82,Reputation,44152,2,2156,0,7357,18949,686
1,82,Reputation,44152,3,2156,0,7357,18963,686
0,82,Reputation,44152,1,2156,0,7357,19050,686
0,82,Reputation,44152,2,2156,0,7357,19093,686
0,82,Reputation,44152,2,2156,0,7357,19118,686
1,82,Reputation,44152,2,2156,0,7357,19162,686
6,82,Reputation,44152,3,2156,0,7357,19263,686
0,82,Reputation,44152,4,2156,0,7357,19292,686
0,82,Reputation,44152,0,2156,0,7357,19849,686
1,82,Reputation,44152,9,2156,0,7357,19906,686
7,82,Reputation,44152,3,2156,0,7357,19934,686
0,82,Reputation,44152,0,2156,0,7357,20260,686
0,82,Reputation,44152,1,2156,0,7357,20418,686
0,82,Reputation,44152,0,2156,0,7357,20420,686
1,82,Reputation,44152,5,2156,0,7357,20470,686
0,82,Reputation,44152,0,2156,0,7357,20867,686
2,82,Reputation,44152,2,2156,0,7357,20976,686
8,82,Reputation,44152,33,2156,2172,7357,20977,686
1,82,Reputation,44152,2,2156,0,7357,21005,686
0,82,Reputation,44152,0,2156,0,7357,21038,686
1,82,Reputation,44152,1,2156,0,7357,21158,686
4,82,Reputation,44152,1,2156,0,7357,21159,686
0,82,Reputation,44152,5,2156,0,7357,21232,686
0,82,Reputation,44152,3,2156,0,7357,21325,686
3,82,Reputation,44152,3,2156,0,7357,21475,686
