,PostId,userId,Score,ViewCount,CommentCount
1012,1086,159.0,6,,2
1013,1087,643.0,7,,0
1014,1088,643.0,18,,0
1015,1089,643.0,7,,0
1016,1090,643.0,7,,0
1017,1091,,2,,0
1018,1092,251.0,2,,0
1019,1093,647.0,2,386.0,2
1020,1094,,2,,11
1021,1095,282.0,0,215.0,1
1022,1097,438.0,44,,10
1023,1098,647.0,3,,1
1024,1099,588.0,6,1409.0,3
1025,1100,30.0,8,,0
1026,1101,485.0,3,,0
1027,1102,,0,,2
1028,1103,215.0,4,,0
1029,1104,17.0,15,,0
1030,1106,88.0,4,,0
1031,1107,,1,,0
1032,1108,442.0,4,,0
1033,1109,495.0,7,,0
1034,1110,1356.0,3,,0
1035,1111,302.0,5,,0
1036,1112,652.0,11,5715.0,9
1037,1113,442.0,18,,1
1038,1114,495.0,7,,1
1039,1115,474.0,-2,973.0,3
1040,1116,,3,,1
1041,1117,419.0,0,,0
1042,1118,,0,,3
1043,1119,,2,,0
1044,1120,,2,,0
1045,1121,162.0,0,,1
1046,1122,419.0,5,,0
1047,1123,,2,323.0,0
1048,1124,334.0,0,,0
1049,1125,,1,,0
1050,1126,660.0,10,387.0,5
1051,1127,187.0,1,,0
1052,1128,334.0,5,,2
1053,1129,187.0,1,,0
1054,1130,474.0,4,467.0,0
1055,1131,8.0,4,,0
1056,1132,8.0,4,,1
1057,1133,287.0,6,6064.0,2
1058,1134,5.0,4,,0
1059,1135,5.0,3,,0
1060,1136,5.0,1,,2
1061,1137,,0,,0
1062,1138,59.0,1,,0
1063,1140,665.0,4,,0
1064,1141,665.0,4,,0
1065,1142,667.0,36,11691.0,5
1066,1144,666.0,1,,2
1067,1145,666.0,1,,0
1068,1146,668.0,3,,1
1069,1147,,4,,5
1070,1148,33.0,4,,5
1071,1149,,41,3390.0,2
1072,1150,159.0,36,,3
1073,1151,251.0,10,,2
1074,1152,196.0,1,,0
1075,1153,159.0,29,,8
1076,1154,251.0,9,,0
1077,1155,672.0,1,,0
1078,1156,253.0,1,,0
1079,1157,11.0,4,,0
1080,1158,159.0,5,,0
1081,1159,251.0,1,,0
1082,1160,253.0,1,387.0,6
1083,1161,159.0,4,,0
1084,1162,251.0,2,,0
1085,1164,438.0,50,2732.0,3
1086,1165,5.0,1,,0
1087,1166,223.0,8,,0
1088,1169,364.0,5,710.0,0
1089,1170,319.0,40,,5
1090,1171,449.0,10,,5
1091,1172,449.0,11,,0
1092,1173,8.0,13,1765.0,5
1093,1174,634.0,20,18749.0,0
1094,1175,495.0,1,,3
1095,1176,334.0,8,,7
1096,1177,8.0,5,,0
1097,1178,378.0,5,,1
1098,1179,199.0,1,,2
1099,1180,319.0,2,,2
1100,1181,339.0,9,,2
1101,1182,364.0,6,,6
1102,1183,88.0,2,,5
1103,1184,573.0,3,1199.0,0
1104,1185,8.0,20,,3
1105,1186,632.0,2,,0
1106,1187,39.0,2,,1
1107,1188,61.0,1,,0
1108,1189,61.0,3,,0
1109,1190,686.0,1,,0
1110,1191,686.0,1,,0
1111,1192,686.0,0,,0
1112,1193,686.0,1,,1
1113,1194,11.0,29,5877.0,17
1114,1195,687.0,5,237.0,1
1115,1196,666.0,15,,0
1116,1197,303.0,6,,0
1117,1198,666.0,6,,3
1118,1199,5.0,4,,0
1119,1200,,6,,1
1120,1201,666.0,1,,0
1121,1202,608.0,2,361.0,0
1122,1203,196.0,4,,2
1123,1204,287.0,0,,0
1124,1205,366.0,4,3157.0,2
1125,1206,159.0,9,,11
1126,1207,667.0,15,3766.0,0
1127,1210,485.0,9,,4
1128,1211,521.0,3,,0
1129,1212,25692.0,10,,1
1130,1213,25692.0,47,,1
1131,1214,159.0,17,,6
1132,1215,698.0,2,139.0,0
1133,1216,159.0,3,,2
1134,1217,183.0,8,,1
1135,1218,,0,,0
1136,1219,702.0,8,,0
1137,1220,8.0,3,,0
1138,1221,521.0,7,,0
1139,1222,521.0,5,,4
1140,1223,127.0,11,3783.0,11
1141,1224,,2,153.0,3
1142,1225,686.0,3,,0
1143,1226,319.0,3,,0
1144,1228,588.0,8,286.0,2
1145,1229,442.0,3,,0
1146,1230,358.0,4,,1
1147,1231,8.0,1,,0
1148,1232,210.0,1,,0
1149,1233,,1,,1
1150,1234,603.0,3,,3
1151,1235,5.0,4,,1
1152,1236,124.0,1,,1
1153,1237,196.0,1,,0
1154,1238,729.0,1,,2
1155,1240,334.0,2,,0
1156,1241,684.0,10,1608.0,2
1157,1243,732.0,1,,2
1158,1244,732.0,2,,0
1159,1245,334.0,9,,3
1160,1246,279.0,5,,0
1161,1247,601.0,6,,0
1162,1248,279.0,2,,0
1163,1249,168.0,5,425.0,6
1164,1251,8.0,15,,4
1165,1252,59.0,22,5329.0,1
1166,1253,738.0,6,267.0,1
1167,1254,253.0,14,,1
1168,1255,303.0,2,,2
1169,1256,196.0,5,757.0,4
1170,1257,,1,129.0,1
1171,1258,287.0,7,,0
1172,1259,743.0,4,,0
1173,1260,253.0,0,,0
1174,1261,287.0,3,213.0,4
1175,1262,,2,,0
1176,1263,88.0,3,,7
1177,1264,447.0,11,,1
1178,1265,643.0,2,,1
1179,1266,253.0,10,7210.0,3
1180,1268,170.0,10,2056.0,4
1181,1269,223.0,2,,1
1182,1270,749.0,3,426.0,0
1183,1271,485.0,4,,3
1184,1272,,0,256.0,0
1185,1273,666.0,3,,3
1186,1274,273.0,6,579.0,3
1187,1275,,1,,3
1188,1276,61.0,4,,0
1189,1277,159.0,5,,3
1190,1278,588.0,3,5222.0,2
1191,1279,183.0,2,,0
1192,1280,553.0,71,,2
1193,1281,74.0,0,,0
1194,1282,279.0,4,,2
1195,1283,485.0,0,,0
1196,1284,196.0,2,,1
1197,1285,183.0,1,,1
1198,1286,196.0,4,3092.0,7
1199,1287,10229.0,7,,2
1200,1288,438.0,6,,1
1201,1289,760.0,7,1139.0,8
1202,1290,88.0,0,,3
1203,1291,8.0,11,,5
1204,1292,217.0,11,2663.0,0
1205,1293,59.0,0,576.0,1
1206,1294,88.0,1,,3
1207,1295,159.0,9,,5
1208,1296,762.0,9,1345.0,0
1209,1297,495.0,15,,5
1210,1298,,2,,2
1211,1299,438.0,6,,0
1212,1302,,1,,0
1213,1304,56.0,3,,2
1214,1305,713.0,1,92.0,1
1215,1306,449.0,8,,0
1216,1307,247.0,2,,0
1217,1308,765.0,17,4654.0,4
1218,1309,5.0,2,,3
1219,1311,,1,,6
1220,1312,643.0,1,,3
1221,1313,279.0,3,,0
1222,1315,775.0,17,2208.0,7
1223,1316,,4,,5
1224,1317,776.0,7,,1
1225,1318,247.0,7,,2
1226,1319,61.0,9,,4
1227,1320,778.0,3,,0
1228,1321,776.0,6,535.0,2
1229,1322,88.0,6,,2
1230,1324,1356.0,4,293.0,0
1231,1325,603.0,9,,0
1232,1326,71.0,7,,2
1233,1327,582.0,3,,3
1234,1328,781.0,6,,0
1235,1330,521.0,43,,1
1236,1331,253.0,4,,0
1237,1332,521.0,15,,3
1238,1333,521.0,72,,0
1239,1334,521.0,4,,2
1240,1335,729.0,4,,2
1241,1336,521.0,7,,1
1242,1337,521.0,69,66972.0,3
1243,1338,521.0,28,,3
1244,1339,781.0,2,,1
1245,1340,781.0,15,,4
1246,1341,781.0,4,,0
1247,1342,,1,,0
1248,1343,183.0,6,,0
1249,1344,25.0,5,,0
1250,1345,782.0,1,,0
1251,1346,287.0,66,,1
1252,1347,521.0,10,,0
1253,1348,521.0,1,,0
1254,1349,521.0,13,,2
1255,1350,189.0,1,1178.0,1
1256,1351,789.0,5,,0
1257,1352,144.0,10,864.0,0
1258,1353,339.0,10,,0
1259,1354,521.0,1,,0
1260,1355,114.0,5,324.0,7
1261,1356,114.0,51,,2
1262,1357,,1,588.0,0
1263,1358,650.0,12,415.0,0
1264,1359,253.0,2,,3
1265,1360,778.0,14,,2
1266,1361,778.0,11,,0
1267,1362,88.0,2,,0
1268,1363,114.0,2,,0
1269,1364,8.0,6,,1
1270,1365,89.0,8,,3
1271,1366,247.0,4,,0
1272,1367,634.0,46,,1
1273,1368,,11,,3
1274,1369,791.0,0,172.0,1
1275,1370,,5,,1
1276,1371,666.0,59,,1
1277,1372,88.0,2,,1
1278,1373,88.0,1,,0
1279,1374,88.0,7,,3
1280,1375,253.0,18,,1
1281,1376,795.0,4,464.0,2
1282,1377,236.0,30,,1
1283,1378,71.0,8,219.0,2
1284,1379,795.0,0,,0
1285,1380,795.0,3,1055.0,0
1286,1381,795.0,4,,0
1287,1382,159.0,36,,0
1288,1383,799.0,0,429.0,3
1289,1384,183.0,5,,0
1290,1385,438.0,9,1034.0,2
1291,1386,795.0,11,3026.0,3
1292,1387,795.0,5,,0
1293,1388,,105,,1
1294,1389,189.0,4,1387.0,0
1295,1390,485.0,4,,2
1296,1391,183.0,8,,4
1297,1392,582.0,7,,0
1298,1393,352.0,4,,3
1299,1395,807.0,4,436.0,0
1300,1396,319.0,3,,1
1301,1397,603.0,2,,1
1302,1398,812.0,0,,0
1303,1399,364.0,7,1369.0,0
1304,1401,601.0,6,,0
1305,1402,438.0,3,,0
1306,1403,666.0,0,,0
1307,1404,352.0,3,,0
1308,1405,,3,4936.0,2
1309,1406,352.0,19,,7
1310,1407,189.0,5,,0
1311,1408,61.0,4,,4
1312,1409,183.0,5,,0
1313,1410,183.0,2,,1
1314,1411,183.0,13,,0
1315,1412,196.0,3,575.0,1
1316,1413,196.0,2,529.0,1
1317,1414,603.0,0,,7
1318,1415,223.0,1,,0
1319,1416,251.0,2,,0
1320,1417,223.0,5,,0
1321,1418,251.0,4,,0
1322,1419,251.0,3,,1
1323,1420,251.0,3,,0
1324,1421,601.0,1,,10
1325,1423,749.0,61,,2
1326,1424,1356.0,4,876.0,3
1327,1425,805.0,11,,3
1328,1426,319.0,28,,0
1329,1427,394.0,2,463.0,0
1330,1428,159.0,5,,3
1331,1429,795.0,1,,1
1332,1430,352.0,6,1368.0,2
1333,1431,223.0,4,,6
1334,1432,196.0,26,15463.0,3
1335,1433,438.0,24,,2
1336,1434,830.0,3,,1
1337,1435,521.0,17,,4
1338,1436,830.0,29,,0
1339,1437,,1,464.0,0
1340,1438,8.0,1,,1
1341,1439,665.0,2,,1
1342,1440,183.0,0,,0
1343,1441,352.0,3,468.0,2
1344,1442,159.0,11,,0
1345,1443,521.0,6,,2
1346,1444,159.0,66,28878.0,5
1347,1445,223.0,4,,0
1348,1446,,24,,1
1349,1447,6967.0,13,7960.0,2
1350,1448,,5,,2
1351,1449,223.0,27,,0
1352,1450,485.0,21,,4
1353,1451,5.0,8,,1
1354,1452,251.0,15,,8
1355,1453,251.0,3,,0
1356,1454,247.0,1,87.0,1
1357,1455,253.0,7,2435.0,0
1358,1456,251.0,8,,4
1359,1457,,1,,1
1360,1458,148.0,23,2431.0,1
1361,1459,833.0,4,2209.0,0
1362,1460,834.0,1,1017.0,0
1363,1461,,0,,1
1364,1462,6967.0,3,1515.0,1
1365,1463,601.0,22,,1
1366,1464,334.0,3,,0
1367,1465,279.0,2,,1
1368,1466,56.0,4,,2
1369,1467,291.0,7,,1
1370,1468,223.0,8,,2
1371,1469,511.0,3,174.0,2
1372,1470,561.0,11,,5
1373,1471,840.0,4,3221.0,1
1374,1472,159.0,4,,2
1375,1473,251.0,6,,1
1376,1474,291.0,2,,3
1377,1475,,13,2537.0,0
1378,1476,319.0,18,,2
1379,1477,,1,,0
1380,1478,795.0,3,543.0,2
1381,1479,,1,,2
1382,1480,394.0,1,,0
1383,1481,226.0,1,,1
1384,1482,251.0,1,,1
1385,1483,251.0,6,,4
1386,1484,339.0,5,,1
1387,1485,851.0,4,543.0,0
1388,1486,438.0,9,,0
1389,1487,213.0,1,145.0,0
1390,1488,213.0,1,,1
1391,1489,196.0,1,,1
1392,1490,213.0,1,,0
1393,1491,5.0,10,,3
1394,1492,167.0,10,,1
1395,1493,852.0,4,261.0,3
1396,1494,8.0,3,,0
1397,1495,665.0,11,310.0,0
1398,1496,8.0,11,,0
1399,1497,159.0,7,,1
1400,1498,94.0,1,,1
1401,1499,22.0,3,,2
1402,1500,22.0,2,,1
1403,1501,114.0,3,210.0,8
1404,1502,394.0,1,,4
1405,1503,5.0,1,,1
1406,1504,5.0,4,,0
1407,1505,287.0,1,,0
1408,1506,251.0,1,,0
1409,1507,6967.0,0,385.0,10
1410,1508,,0,,0
1411,1509,226.0,1,,1
1412,1510,251.0,1,,0
1413,1511,601.0,5,,6
1414,1512,61.0,4,,0
1415,1513,125.0,1,,0
1416,1514,856.0,5,,2
1417,1515,795.0,2,,0
1418,1516,858.0,17,,2
1419,1517,857.0,2,1368.0,3
1420,1518,,2,,3
1421,1519,830.0,6,3708.0,0
1422,1520,862.0,6,1448.0,1
1423,1521,485.0,14,5188.0,3
1424,1522,183.0,5,,1
1425,1523,74.0,5,,5
1426,1524,339.0,4,,0
1427,1525,74.0,11,13526.0,3
1428,1526,223.0,2,,1
1429,1527,183.0,18,,6
1430,1528,17.0,4,,0
1431,1529,8.0,8,498.0,2
1432,1530,609.0,2,,0
1433,1531,588.0,4,8479.0,1
1434,1532,251.0,15,,2
1435,1533,339.0,3,,0
1436,1534,867.0,2,116.0,0
1437,1536,,1,764.0,0
1438,1537,8.0,7,,3
1439,1538,650.0,13,1029.0,2
1440,1539,223.0,10,,4
1441,1540,870.0,4,4100.0,0
1442,1541,869.0,3,,0
1443,1542,125.0,1,658.0,0
1444,1543,,6,,0
1445,1544,601.0,1,,2
1446,1545,702.0,4,,0
1447,1546,5.0,5,,1
1448,1547,339.0,7,,0
1449,1548,873.0,4,,0
1450,1549,8.0,2,,0
1451,1550,873.0,0,,0
1452,1551,5.0,8,,4
1453,1552,,31,,2
1454,1553,251.0,2,,0
1455,1554,795.0,0,,0
1456,1555,559.0,4,3375.0,2
1457,1556,559.0,7,968.0,0
1458,1557,795.0,7,489.0,0
1459,1558,880.0,8,,1
1460,1559,880.0,-4,,3
1461,1560,223.0,6,,2
1462,1561,876.0,1,532.0,0
1463,1562,,4,831.0,0
1464,1563,511.0,0,,0
1465,1564,,6,4585.0,0
1466,1565,601.0,0,,0
1467,1566,881.0,2,,0
1468,1567,196.0,3,,0
1469,1568,572.0,5,,0
1470,1569,511.0,5,,4
1471,1570,159.0,6,,2
1472,1571,291.0,4,926.0,0
1473,1572,,1,,2
1474,1573,319.0,4,,8
1475,1576,776.0,65,34617.0,4
1476,1577,334.0,17,,0
1477,1579,183.0,60,,3
1478,1580,183.0,12,7655.0,2
1479,1581,287.0,9,,3
1480,1582,251.0,11,,3
1481,1583,196.0,3,357.0,0
1482,1584,339.0,12,,0
1483,1585,159.0,6,,1
1484,1586,601.0,4,,2
1485,1587,887.0,4,,2
1486,1588,8.0,4,,1
1487,1589,601.0,3,,3
1488,1590,888.0,0,591.0,2
1489,1593,521.0,2,,0
1490,1594,702.0,2,,4
1491,1595,890.0,192,60964.0,3
1492,1596,183.0,7,,0
1493,1597,183.0,26,,2
1494,1598,8.0,40,,4
1495,1599,449.0,4,,1
1496,1600,319.0,20,,1
1497,1601,445.0,6,4097.0,0
1498,1602,887.0,38,,2
1499,1603,,1,,3
1500,1604,847.0,4,412.0,0
1501,1605,666.0,1,,2
1502,1607,251.0,2,,2
1503,1608,279.0,2,,2
1504,1609,251.0,6,,2
1505,1610,110.0,38,11197.0,11
1506,1611,572.0,26,1460.0,1
1507,1612,251.0,3,,1
1508,1613,5.0,3,,1
1509,1614,601.0,11,,2
1510,1615,394.0,12,,0
1511,1616,900.0,50,,7
1512,1617,364.0,1,,0
1513,1618,,3,,2
1514,1619,830.0,6,,3
1515,1620,110.0,9,,0
1516,1621,511.0,7,427.0,3
1517,1622,795.0,1,294.0,1
1518,1623,,5,,0
1519,1624,850.0,3,365.0,0
1520,1625,,3,,0
1521,1626,394.0,0,,0
1522,1627,,5,,0
1523,1628,183.0,7,,0
1524,1629,183.0,6,,0
1525,1630,159.0,27,,0
1526,1631,183.0,3,,0
1527,1632,251.0,164,,5
1528,1633,830.0,3,,0
1529,1634,419.0,4,,0
1530,1635,196.0,3,,1
1531,1636,196.0,3,,2
1532,1637,199.0,20,6142.0,1
1533,1638,199.0,5,,1
1534,1639,159.0,17,,2
1535,1641,702.0,5,,0
1536,1642,702.0,6,,2
1537,1643,442.0,8,,3
1538,1644,887.0,18,,1
1539,1645,1356.0,14,6412.0,1
1540,1646,183.0,7,1032.0,3
1541,1647,159.0,8,,1
1542,1648,5.0,18,,1
1543,1649,364.0,5,470.0,0
1544,1650,,4,,0
1545,1651,,5,909.0,3
1546,1652,702.0,6,,0
1547,1653,485.0,6,,6
1548,1654,,3,,2
1549,1655,919.0,6,,0
1550,1656,334.0,2,,0
1551,1657,919.0,4,,0
1552,1658,887.0,5,,3
1553,1659,919.0,2,,1
1554,1660,559.0,8,649.0,0
1555,1661,,2,546.0,1
1556,1662,,1,,3
1557,1663,927.0,2,,0
1558,1664,8.0,0,,4
1559,1665,8.0,4,,1
1560,1666,919.0,4,,0
1561,1667,110.0,4,1121.0,0
1562,1668,110.0,12,1518.0,0
1563,1669,74.0,1,,1
1564,1670,110.0,1,,0
1565,1671,110.0,1,,0
1566,1672,110.0,1,,0
1567,1673,110.0,1,,0
1568,1674,511.0,4,294.0,1
1569,1675,110.0,1,,0
1570,1676,110.0,7,1484.0,9
1571,1677,183.0,2,,1
1572,1678,183.0,6,,1
1573,1679,,0,,0
1574,1680,485.0,3,,0
1575,1681,511.0,3,274.0,2
1576,1682,887.0,4,,0
1577,1683,887.0,1,,0
1578,1684,939.0,3,,2
1579,1685,799.0,0,,0
1580,1686,334.0,10,,1
1581,1687,937.0,2,242.0,0
1582,1688,573.0,4,,0
1583,1689,144.0,2,,0
1584,1690,942.0,3,,0
1585,1691,,0,,1
1586,1692,495.0,8,,1
1587,1693,251.0,2,,1
1588,1694,942.0,9,,0
1589,1695,8.0,4,,0
1590,1696,942.0,5,,1
1591,1697,389.0,2,,0
1592,1698,511.0,2,,0
1593,1699,862.0,5,923.0,3
1594,1700,139.0,4,,0
1595,1701,881.0,1,,1
1596,1702,88.0,2,,1
1597,1706,5.0,2,,1
1598,1708,952.0,2,915.0,3
1599,1709,198.0,4,858.0,5
1600,1710,582.0,3,,1
1601,1711,582.0,0,,0
1602,1712,88.0,0,,0
1603,1713,339.0,9,2141.0,0
1604,1714,957.0,3,,3
1605,1715,,5,,1
1606,1716,8.0,1,,1
1607,1717,339.0,2,,2
1608,1718,919.0,7,,1
1609,1719,59.0,7,884.0,1
1610,1720,159.0,7,,4
1611,1721,282.0,0,,0
1612,1722,959.0,2,,0
1613,1723,805.0,8,,4
1614,1724,805.0,5,,0
1615,1725,183.0,2,,1
1616,1726,128.0,27,,6
1617,1727,961.0,1,,0
1618,1728,438.0,3,,0
1619,1729,913.0,6,1566.0,1
1620,1730,251.0,7,,1
1621,1731,183.0,3,,1
1622,1732,887.0,3,,0
1623,1733,887.0,3,,0
1624,1734,961.0,4,,0
1625,1735,962.0,4,1665.0,2
1626,1736,172.0,17,2791.0,2
1627,1737,,10,2923.0,1
1628,1738,279.0,8,,0
1629,1739,279.0,10,,2
1630,1740,364.0,3,,1
1631,1741,8.0,15,,0
1632,1742,247.0,4,,0
1633,1743,887.0,3,,2
1634,1744,183.0,1,,0
1635,1745,729.0,7,,0
1636,1746,251.0,5,,0
1637,1747,857.0,0,,1
1638,1748,196.0,0,,0
1639,1749,196.0,5,372.0,0
1640,1750,196.0,1,,0
1641,1751,,3,,1
1642,1753,968.0,1,1164.0,5
1643,1754,71.0,5,,3
1644,1755,8.0,2,,1
1645,1756,795.0,3,,0
1646,1757,569.0,6,474.0,0
1647,1758,,0,,4
1648,1759,,1,,0
1649,1760,74.0,36,,0
1650,1761,253.0,22,2240.0,0
1651,1762,279.0,0,,4
1652,1763,183.0,16,,7
1653,1764,144.0,17,1101.0,6
1654,1765,88.0,8,,0
1655,1766,419.0,1,,0
1656,1767,521.0,2,,0
1657,1769,339.0,7,,1
1658,1771,8.0,4,,1
1659,1772,956.0,3,,2
1660,1773,977.0,6,2525.0,3
1661,1774,159.0,1,,1
1662,1775,170.0,4,,1
1663,1776,962.0,-1,246.0,3
1664,1778,601.0,3,,1
1665,1779,419.0,2,,0
1666,1780,114.0,6,313.0,0
1667,1781,919.0,16,980.0,7
1668,1782,8.0,2,,1
1669,1783,521.0,2,,0
1670,1784,919.0,9,,0
1671,1785,183.0,1,,0
1672,1786,,0,,0
1673,1787,253.0,5,1196.0,2
1674,1788,561.0,4,,0
1675,1789,979.0,5,,0
1676,1790,979.0,6,296.0,0
1677,1791,88.0,3,,4
1678,1792,25.0,12,,5
1679,1794,339.0,1,,0
1680,1795,919.0,18,,2
1681,1796,,1,,3
1682,1797,601.0,11,1560.0,2
1683,1798,88.0,2,,0
1684,1799,835.0,7,937.0,0
1685,1800,919.0,3,,0
1686,1801,919.0,7,,0
1687,1802,919.0,4,,0
1688,1803,573.0,0,,0
1689,1804,919.0,1,,2
1690,1805,561.0,20,18993.0,1
1691,1806,159.0,14,,4
1692,1807,850.0,15,4847.0,2
1693,1810,25.0,0,,0
1694,1811,521.0,9,,0
1695,1812,339.0,5,704.0,0
1696,1813,986.0,9,398.0,3
1697,1814,183.0,2,,0
1698,1815,174.0,21,5593.0,4
1699,1816,8.0,7,,5
1700,1817,521.0,7,,2
1701,1818,588.0,11,11533.0,0
1702,1819,561.0,1,,0
1703,1820,8.0,2,,0
1704,1821,521.0,0,,2
1705,1822,283.0,3,613.0,0
1706,1823,183.0,12,,6
1707,1824,979.0,4,,1
1708,1825,364.0,2,,1
1709,1826,5.0,26,2762.0,1
1710,1827,,4,,1
1711,1828,5.0,17,,3
1712,1829,988.0,16,5904.0,0
1713,1830,,23,,5
1714,1831,5.0,3,,2
1715,1832,447.0,7,,1
1716,1833,,5,,1
1717,1834,334.0,3,,2
1718,1835,521.0,2,,0
1719,1836,919.0,18,,7
1720,1837,919.0,4,,2
1721,1838,990.0,8,3886.0,0
1722,1839,183.0,3,,1
1723,1840,88.0,4,,3
1724,1841,990.0,6,472.0,0
1725,1842,8.0,10,,4
1726,1843,442.0,11,,5
1727,1844,25.0,13,3142.0,7
1728,1845,339.0,14,,3
1729,1846,795.0,1,,0
1730,1847,101.0,3,,1
1731,1848,991.0,8,1201.0,2
1732,1849,279.0,5,,2
1733,1850,559.0,10,15328.0,3
1734,1852,795.0,2,,3
1735,1853,795.0,7,644.0,2
1736,1854,961.0,6,,0
1737,1855,495.0,5,,2
1738,1856,930.0,10,1192.0,2
1739,1857,5.0,3,,2
1740,1858,88.0,2,,5
1741,1860,78.0,4,117.0,0
1742,1861,279.0,2,,0
1743,1862,840.0,10,1774.0,2
1744,1863,993.0,5,730.0,0
1745,1864,183.0,4,,0
1746,1865,994.0,6,282.0,3
1747,1866,253.0,11,1702.0,0
1748,1867,253.0,1,,0
1749,1868,183.0,2,,2
1750,1869,995.0,9,,1
1751,1870,253.0,3,441.0,0
1752,1871,601.0,3,,2
1753,1872,597.0,4,,1
1754,1873,997.0,2,164.0,1
1755,1874,996.0,4,116.0,2
1756,1875,997.0,17,648.0,1
1757,1876,183.0,6,,0
1758,1877,339.0,3,,1
1759,1878,223.0,11,,0
1760,1879,183.0,7,,2
1761,1880,183.0,2,,0
1762,1881,582.0,8,1920.0,0
1763,1882,830.0,22,,1
1764,1883,273.0,5,962.0,10
1765,1884,994.0,3,,5
1766,1885,930.0,5,,1
1767,1887,930.0,19,,1
1768,1888,930.0,8,,3
1769,1889,334.0,10,,2
1770,1890,88.0,2,,1
1771,1891,521.0,5,,0
1772,1892,183.0,3,,5
1773,1893,5.0,10,,0
1774,1894,334.0,7,,0
1775,1895,1001.0,2,365.0,3
1776,1896,339.0,2,,4
1777,1897,8.0,2,,1
1778,1898,253.0,3,,2
1779,1899,521.0,4,,0
1780,1900,521.0,7,,0
1781,1901,919.0,5,,1
1782,1902,521.0,4,,0
1783,1903,919.0,6,,1
1784,1904,5.0,11,493.0,0
1785,1905,334.0,2,,0
1786,1906,5.0,7,455.0,3
1787,1907,5.0,7,,0
1788,1908,5.0,5,351.0,0
1789,1909,183.0,6,,2
1790,1910,5.0,4,,0
1791,1911,919.0,6,,0
1792,1912,5.0,3,286.0,7
1793,1913,,5,,0
1794,1914,1004.0,5,228.0,0
1795,1915,1007.0,7,1563.0,2
1796,1916,919.0,3,,2
1797,1917,251.0,6,,0
1798,1918,251.0,4,,0
1799,1919,11.0,0,,2
1800,1920,11.0,0,,1
1801,1921,364.0,4,,1
1802,1922,251.0,8,,1
1803,1923,511.0,5,358.0,0
1804,1924,,1,,7
1805,1925,419.0,0,,1
1806,1926,279.0,4,,0
1807,1927,1011.0,18,1072.0,0
1808,1928,251.0,11,,1
1809,1929,,0,,8
1810,1930,1013.0,8,,0
1811,1931,919.0,8,,6
1812,1932,881.0,4,,0
1813,1933,881.0,2,,0
1814,1934,919.0,1,,1
1815,1935,561.0,8,1622.0,0
1816,1936,530.0,1,,0
1817,1937,,3,,0
1818,1938,159.0,2,,0
1819,1939,521.0,7,,0
1820,1940,251.0,7,,1
1821,1941,,2,,1
1822,1942,183.0,4,319.0,0
1823,1943,251.0,5,,3
1824,1944,582.0,2,231.0,4
1825,1945,251.0,6,,2
1826,1946,88.0,3,,4
1827,1947,223.0,13,,1
1828,1948,603.0,3,,0
1829,1949,603.0,8,,9
1830,1950,88.0,2,,0
1831,1951,364.0,2,,0
1832,1952,364.0,3,,0
1833,1953,449.0,2,,0
1834,1954,521.0,4,,0
1835,1955,174.0,4,194.0,0
1836,1956,,4,,1
1837,1957,919.0,6,,1
1838,1958,5.0,3,,2
1839,1959,919.0,3,,3
1840,1960,,1,,0
1841,1961,253.0,3,1265.0,3
1842,1962,251.0,1,,3
1843,1963,919.0,13,802.0,7
1844,1964,1025.0,7,899.0,0
1845,1965,795.0,3,,6
1846,1966,961.0,6,334.0,1
1847,1967,919.0,2,,0
1848,1968,1028.0,0,,0
1849,1969,795.0,3,,0
1850,1970,168.0,6,262.0,1
1851,1971,168.0,2,,0
1852,1972,1029.0,5,864.0,1
1853,1973,603.0,2,,0
1854,1974,253.0,2,,0
1855,1975,603.0,3,,0
1856,1976,561.0,9,,1
1857,1977,881.0,3,,0
1858,1978,881.0,3,,0
1859,1979,183.0,7,,0
1860,1980,183.0,53,2985.0,0
1861,1981,183.0,4,,0
1862,1982,251.0,6,,1
1863,1983,5.0,3,,0
1864,1984,88.0,3,,2
1865,1985,334.0,11,,0
1866,1986,919.0,0,,1
1867,1987,603.0,2,,0
1868,1988,666.0,0,,1
1869,1989,930.0,2,,0
1870,1990,930.0,4,,0
1871,1991,666.0,2,,3
1872,1992,1033.0,0,,0
1873,1993,8.0,7,,0
1874,1994,1034.0,1,,0
1875,1995,835.0,20,4119.0,0
1876,1996,74.0,11,,1
1877,1997,251.0,13,,3
1878,1998,835.0,8,1153.0,1
1879,1999,,3,,2
1880,2000,,3,,0
1881,2001,601.0,4,,0
1882,2002,,11,5746.0,2
1883,2003,364.0,7,,0
1884,2004,1036.0,13,,0
1885,2005,5186.0,3,,0
1886,2006,485.0,3,,0
1887,2007,1026.0,12,851.0,4
1888,2008,253.0,3,191.0,2
1889,2010,862.0,0,164.0,0
1890,2012,74.0,4,,0
1891,2013,930.0,6,,5
1892,2016,183.0,4,,0
1893,2017,183.0,3,,0
1894,2018,183.0,1,,0
1895,2019,,1,,0
1896,2020,183.0,2,,0
1897,2021,979.0,3,,1
1898,2022,183.0,4,157.0,0
1899,2023,,2,,1
1900,2024,,3,245.0,2
1901,2026,635.0,6,,1
1902,2027,601.0,4,,2
1903,2029,22.0,3,,0
1904,2030,881.0,2,,1
1905,2031,1048.0,3,,1
1906,2032,1049.0,6,3393.0,5
1907,2033,1043.0,0,,0
